개최예정연도,개최시작예정일자,개최종료예정일자,개최주기,해외전시회명,전시장명,개최국가명,개최도시명,산업분야수,산업분야,참가기업수,협약수행기관수,참가국가수,참가업체수,참관인수,개별참가업체수,담당무역관
2023,2023-04-14,2023-04-16,매년,2023 핀란드 헬싱키 어린이 용품 전시회 [Child Fair],Messukeskus Helsinki,핀란드,헬싱키,5,"문화콘텐츠&미디어, 패션&섬유, 생활용품&가구, 문구&선물, 유아·아동&교육&임산부",0,0,0,0,0,0,헬싱키무역관
2023,2023-04-14,2023-04-16,매년,2023 일본 도쿄 의료영상기술 전시회 [ITEM],Pacifico Yokohama,일본,요코하마,2,"의료&제약, 바이오",0,0,0,0,0,0,도쿄무역관
2023,2023-04-13,2023-04-16,매년,2023 독일 쾰른 국제 스포츠/피트니스 전시회 [FIBO],Messengelaende Koeln,독일,쾰른,1,의료&제약,0,0,0,0,0,0,프랑크푸르트무역관
2023,2023-04-13,2023-04-16,매년,2023 베트남 국제 관광 전시회 [VITM 2023],I.C.E Hanoi - Hanoi International Center for Exhibition (Cultural Palace),베트남,하노이,1,레저&관광,0,0,0,0,0,0,하노이무역관
2023,2023-04-13,2023-04-16,매년,2023 체코 프라하 유아용품 무역 전시회 [FOR KIDS],Prague Letnany Exhibition Centre (PVA),체코,프라하,2,"문구&선물, 유아·아동&교육&임산부",0,0,0,0,0,0,프라하무역관
2023,2023-04-13,2023-04-16,매년,2023 체코 프라하 반려동물 용품 전시회 [FOR PETS],Prague Letnany Exhibition Centre (PVA),체코,프라하,1,동물&애완용품,0,0,0,0,0,0,프라하무역관
2023,2023-04-13,2023-04-16,매년,2023 시베리아 개인주택 전시회 [Свой Дом(My House)],Novosibirsk Expo Centre,러시아,노보시비르스크,5,"금융&비즈니스서비스, 건축&기자재, 생활용품&가구, 전력&에너지, 기계&장비",0,0,0,0,0,0,노보시비르스크무역관
2023,2023-04-13,2023-04-16,매년,2023 필리핀 국제건축 박람회 [WORLDBEX],"World Trade Center, Metro Manila(WTCMM)",필리핀,마닐라,4,"건축&기자재, 전력&에너지, 기계&장비, 유리&광학",0,0,0,0,0,0,마닐라무역관
2023,2023-04-13,2023-04-16,매년,2023 캐나다 토론토 요가 전시회 [YIT],Metro Toronto Convention Centre,캐나다,토론토,1,건강&스포츠,0,0,0,0,0,0,토론토무역관
2023,2023-04-13,2023-04-16,매년,2023 중국 홍콩 춘계 전자 전시회,Hong Kong Convention and Exhibition Centre (HKCEC),중국,홍콩,1,전기전자&반도체,0,0,0,0,0,0,
2023,2023-04-13,2023-04-16,매년,"2023 독일 쾰른 의료기기, 미용, 스포츠 전시회",Exhibition Centre Cologne,독일,쾰른,1,건강&스포츠,0,0,0,0,0,0,
2023,2023-04-13,2023-04-15,격년,2023 오스트리아 빈 의약품 전시회 [Austropharm],Messe Wien,오스트리아,빈,1,의료&제약,0,0,0,0,0,0,빈무역관
2023,2023-04-13,2023-04-15,매년,2023 베트남 호치민 국제 카페 전시회 [CAFE SHOW],SECC (Saigon Exhibition and Convention Center),베트남,호치민,2,"식품&음료, 기계&장비",0,0,30,350,30000,0,호치민무역관
2023,2023-04-13,2023-04-15,매년,2023 인도 뭄바이 국제 유제품  전시회 [India International Dairy Expo],Bombay Exhibition Centre,인도,뭄바이,1,농수산&임업,0,0,0,0,0,0,뭄바이무역관
2023,2023-04-13,2023-04-15,매년,2023 베트남 호치민 스마트시티 전시회  [SMART CITY ASIA],SECC (Saigon Exhibition and Convention Center),베트남,호치민,4,"건축&기자재, 정보통신기술(IT)&S/W, 전기전자&반도체, 전력&에너지",0,0,0,0,0,0,호치민무역관
2023,2023-04-13,2023-04-15,매년,2023 베트남 호치민 LED/OLED/조명 산업 전시회  [LEDTEC ASIA 2023],SECC (Saigon Exhibition and Convention Center),베트남,호치민,2,"전기전자&반도체, 유리&광학",0,0,0,0,0,0,호치민무역관
2023,2023-04-13,2023-04-15,매년,2023 미국 아나하임 악기 및 음악용품 무역 전시회 [The NAMM Show],Anaheim Convention Center,미국,아나하임,1,문화콘텐츠&미디어,0,0,0,0,0,0,로스앤젤레스무역관
2023,2023-04-13,2023-04-14,매년,2023 일본 오사카 공기의 미래 전시회 [Japan Clean Air EXPO],INTEX OSAKA,일본,오사카,1,환경&폐기물,0,0,0,0,0,0,오사카무역관
2023,2023-04-12,2023-04-15,격년,"2023 아르헨티나 부에노스아이레스 전기, 조명 전시회 [BIEL]",La Rural,아르헨티나,부에노스아이레스,3,"건축&기자재, 전기전자&반도체, 전력&에너지",0,0,12,129,25000,0,부에노스아이레스무역관
2023,2023-04-12,2023-04-15,매년,"2023 일본 오사카 다이, 금형 전시회 [INTERMOLD ]",INTEX OSAKA,일본,오사카,1,금속&광물,0,0,0,0,0,0,오사카무역관
2023,2023-04-12,2023-04-15,,2023 홍콩 춘계 조명 전시회,홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,1,전기전자&반도체,0,0,0,0,0,0,홍콩무역관
2023,2023-04-12,2023-04-15,매년,2023 홍콩 춘계 전자 전시회,홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,3,"정보통신기술(IT)&S/W, 전기전자&반도체, 전력&에너지",0,0,0,0,0,0,홍콩무역관
2023,2023-04-12,2023-04-15,매년,2023 대만 타이베이 국제 자동차 및 오토바이 부품 &amp; 액세서리 전시회 [TAPEI AMPA],Taipei World Trade Center Nangang Exhibition Hall,대만 (타이완),타이베이,1,자동차,0,0,0,0,0,0,타이베이무역관
2023,2023-04-12,2023-04-15,매년,2023 일본 도쿄 금형 전시회,Tokyo Big Sight,일본,도쿄,1,금속&광물,0,0,0,0,0,0,
2023,2023-04-12,2023-04-14,,2023 우즈베키스탄 타슈켄트 가구 전시회 [MebelExpo],Uzexpocenter,우즈베키스탄,타슈켄트,3,"건축&기자재, 생활용품&가구, 문구&선물",0,0,0,0,0,0,타슈켄트무역관
2023,2023-04-12,2023-04-14,매년,2023 일본 도쿄 국수 산업 전시회  [NIF],도쿄 빅사이트,일본,도쿄,1,식품&음료,0,0,0,0,0,0,도쿄무역관
2023,2023-04-12,2023-04-14,매년,2023 일본 오사카 물류 기기 개발 전시회 [KANSAI MATEX],INTEX OSAKA,일본,오사카,1,물류&운송,0,0,0,0,0,0,오사카무역관
2023,2023-04-12,2023-04-14,매년,2023 일본 나고야 기계요소 기술 전시회,포트 메세 나고야 (Port Messe Nagoya),일본,나고야,4,"항공&우주, 정보통신기술(IT)&S/W, 기계&장비, 바이오",0,0,0,0,0,0,나고야무역관
2023,2023-04-12,2023-04-14,매년,"2023 러시아 노보시비르스크 호텔, 레스토랑 산업 전시회 [HoReCa Siberia]",Novosibirsk Expo Centre,러시아,노보시비르스크,6,"식품&음료, 금융&비즈니스서비스, 생활용품&가구, 건강&스포츠, 레저&관광, 기타",0,0,0,0,0,0,노보시비르스크무역관
2023,2023-04-12,2023-04-14,매년,2023 일본 오사카 물류 전시회 [KANSAI LOGIX],INTEX OSAKA,일본,오사카,1,물류&운송,0,0,0,0,0,0,오사카무역관
2023,2023-04-12,2023-04-14,,2023 미국 라스베가스 인쇄 전시회 [ISA],미정,미국,미정,1,문구&선물,0,0,0,0,0,0,로스앤젤레스무역관
2023,2023-04-12,2023-04-14,매년,2023년 중국 국제 청두 식음료 당주 상품 전시회 [CFDF],중국서부국제박람성/中國四部國際博覽城/International Exhibition Center of Western China International Expo City,중국,청두,1,식품&음료,0,0,42,6517,386000,0,청두무역관
2023,2023-04-12,2023-04-13,기타,2023 미국 달라스 건축 전시회,Market Hall,미국,달라스,1,건축&기자재,0,0,0,0,0,0,달라스무역관
2023,2023-04-11,2023-04-15,매년,2023 중국 하이난 국제 소비재 전시회[Hainan Expo] [Hainan Expo],하이난 국제 컨벤션 전시센터,중국,광저우,6,"패션&섬유, 쥬얼리, 뷰티&미용용품, 식품&음료, 레저&관광, 기타",0,0,65,3300,320000,0,광저우무역관
2023,2023-04-11,2023-04-14,매년,2023 브라질 건축자재 전시회[Feicon Batmat],Sao Paulo Expo,브라질,상파울루,1,건축&기자재,0,0,0,0,0,0,상파울루무역관
2023,2023-04-11,2023-04-14,매년,2023 러시아 모스크바 정보통신 전시회 [Sviaz-Expocomm],EXPOCENTRE MOSCOW  - International Exhibitions and Conventions,러시아,모스크바,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,모스크바무역관
2023,2023-04-11,2023-04-14,매년,2023 미국 휴스턴 수자원 관리 전시회 [Texas Water 2023],George R.Brown Convention Center,미국,휴스턴,1,환경&폐기물,0,0,0,0,0,0,달라스무역관
2023,2023-04-11,2023-04-14,격년,2023 브라질 리오데자네이로 항공우주 &amp; 방위 전시회 [LAAD Defence &amp; Security],Riocentro,브라질,리오데자네이로,2,"항공&우주, 방위산업",0,0,17,450,40000,0,상파울루무역관
2023,2023-04-11,2023-04-14,매년,2023 중국 홍콩 춘계 소비재전자 전시회 [GSCE 2023],Asia World - Expo,중국,홍콩,1,전기전자&반도체,0,0,7,2200,40000,0,홍콩무역관
2023,2023-04-11,2023-04-13,매년,"2023 러시아 모스크바 국제 반도체 생산, 기술, 장비, 자재 전시회 [Electron TechExpo]",Crocus Expo Exhibition Center,러시아,모스크바,1,기계&장비,0,0,0,0,0,0,모스크바무역관
2023,2023-04-10,2023-04-15,매년,2023 중국 상하이  CNC 공작기계전시회    ,Beijing International Convention Center,중국,베이징,1,기계&장비,0,0,0,0,0,0,상하이무역관
2023,2023-04-10,2023-04-15,매년,2023 중국 베이징 공작기계 전시회 [CIMT]-한국공작기계산업협회,New China International Exhibition Center,중국,베이징,1,기계&장비,0,0,28,1600,242246,0,베이징무역관
2023,2023-04-10,2023-04-15,매년,2023 중국 베이징 공작기계 전시회 [CIMT]-한국공구공업협동조합,New China International Exhibition Center,중국,베이징,1,기계&장비,0,0,0,0,0,0,베이징무역관
2023,2023-04-10,2023-04-12,매년,2023 캐나다 토론토 요식업 전시회 [RC Show],Enercare Centre,캐나다,토론토,4,"식품&음료, 정보통신기술(IT)&S/W, 환경&폐기물, 물류&운송",0,0,10,1000,21000,0,토론토무역관
2023,2023-04-10,2023-04-12,매년,2023 브라질 식품 음료 전시회[ANUFOOD],Anhembi Exhibition Hall,브라질,상파울루,2,"식품&음료, 농수산&임업",0,0,0,0,0,0,상파울루무역관
2023,2023-04-09,2023-04-11,매년,"2023 영국 더비 휴가, 레져 전시회",Stoneleigh Park Events,영국,해로게이트,2,"건축&기자재, 레저&관광",0,0,0,0,0,0,런던무역관
2023,2023-04-09,2023-04-10,매년,2023 영국 켈마쉬 게임 전시회,"ExCel, London",영국,,2,"건강&스포츠, 레저&관광",0,0,0,0,0,0,런던무역관
2023,2023-04-07,2023-04-11,매년,2023 스리랑카 콜롬보 쇼핑 박람회,Bandaranaike Memorial International Conference Hall,스리랑카,콜롬보,1,기타,0,0,0,0,0,0,콜롬보무역관
2023,2023-04-07,2023-04-09,매년,2023 제17회 중국 서안 국제 석탄전시회 [CYCE],YULIN CONVENTION CENTER,중국,서안,2,"환경&폐기물, 기계&장비",0,0,10,432,100000,0,시안무역관
2023,2023-04-07,2023-04-09,매년,2023 중국 광저우 알루미늄 창호 커튼월 신제품 전시회 [WINDOOR EXPO],Poly World Trade Center,중국,광저우,2,"건축&기자재, 생활용품&가구",0,0,0,0,0,0,광저우무역관
2023,2023-04-07,2023-04-09,,2023 중국 상하이 제냉 전시회 [CRH],"Shanghai New International Expo Centre (SNIEC),",중국,상하이,2,"전력&에너지, 기계&장비",0,0,0,0,0,0,상하이무역관
2023,2023-04-06,2023-04-09,매년,2023 중국 우한 국제 헬스 전시회 [WHE],우한 국제 엑스포센터,중국,우한,2,"의료&제약, 바이오",0,0,15,1000,200000,0,우한무역관
2023,2023-04-05,2023-05-07,매년,2023 폴란드 바르샤바 책 전시회 [BookGame],International Exhibition and Convention Centre EXPO Krakow,폴란드,크라쿠프,1,문구&선물,0,0,0,0,0,0,바르샤바무역관
2023,2023-04-05,2023-04-08,매년,2023 베트남 하노이 엑스포 전시회 [Vietnam Expo 2023],International Center for Exhibition,베트남,하노이,3,"국가종합전시회, 뷰티&미용용품, 식품&음료",0,0,0,0,0,0,
2023,2023-04-05,2023-04-08,매년,2023 베트남 엑스포 [Vietnam Expo 2023],I.C.E Hanoi - Hanoi International Center for Exhibition (Cultural Palace),베트남,하노이,5,"국가종합전시회, 패션&섬유, 식품&음료, 생활용품&가구, 기계&장비",0,0,16,509,20000,0,하노이무역관
2023,2023-04-05,2023-04-07,,2023 일본 주방용품 전시회,도쿄 빅사이트,일본,도쿄,2,"생활용품&가구, 문구&선물",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄 통판 솔루션 전시회 [봄],도쿄 빅사이트,일본,도쿄,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄 편성 시스템 개발 기술 전시회 [ESEC],도쿄 빅사이트,일본,도쿄,3,"정보통신기술(IT)&S/W, 기계&장비, 기타",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄 데이터 센터 전시회,도쿄 빅사이트,일본,도쿄,2,"정보통신기술(IT)&S/W, 기계&장비",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄 판매 자동화 &amp; CRM 전시회 (봄) [crm expo],도쿄 빅사이트,일본,도쿄,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄 정보 보안 전시회 [IST],도쿄 빅사이트,일본,도쿄,2,"정보통신기술(IT)&S/W, 방위산업",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄 사물인터넷 전시회,도쿄 빅사이트,일본,도쿄,2,"정보통신기술(IT)&S/W, 전기전자&반도체",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 치바 판촉 전시회,도쿄 빅사이트,일본,도쿄,3,"문화콘텐츠&미디어, 생활용품&가구, 문구&선물",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄  IT 전시회 [Japan IT Week Spring],도쿄 빅사이트,일본,도쿄,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,연2회,2023 헬스 &amp; 뷰티 엑스포  [H&amp;B Tokyo],도쿄 빅사이트,일본,도쿄,3,"뷰티&미용용품, 식품&음료, 의료&제약",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,격년,2023 카자흐스탄 아티라우 오일 &amp; 가스 전시회,Exhibition centre in Atyrau,카자흐스탄,아티라우,3,"자동차, 기계&장비, 화학&나노",0,0,0,0,0,0,알마티무역관
2023,2023-04-05,2023-04-07,연3회,2023 일본 도쿄 춘계 라이프스타일 전시회,도쿄 빅사이트,일본,도쿄,4,"뷰티&미용용품, 식품&음료, 생활용품&가구, 문구&선물",0,0,12,283,20407,0,도쿄무역관
2023,2023-04-05,2023-04-07,매년,2023 카자흐스탄 아티라우 Atyrau Build [AtyrauBuild ] 건축 전시회,Exhibition centre in Atyrau,카자흐스탄,아티라우,2,"건축&기자재, 기계&장비",0,0,0,0,0,0,알마티무역관
2023,2023-04-05,2023-04-07,,"2023 일본 도쿄 웹, 디지털 마케팅 전시회 [Web-Mo]",도쿄 빅사이트,일본,도쿄,3,"문화콘텐츠&미디어, 금융&비즈니스서비스, 정보통신기술(IT)&S/W",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,2023 일본 도쿄 인테리어 전시회,도쿄 빅사이트,일본,도쿄,2,"생활용품&가구, 문구&선물",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,,"2023 일본 도쿄 소프트웨어, 어플 개발 전시회  [SODEC]",도쿄 빅사이트,일본,도쿄,2,"정보통신기술(IT)&S/W, 기타",0,0,0,0,0,0,도쿄무역관
2023,2023-04-05,2023-04-07,매년,2023 (TEST) 일본 도쿄 IT WEEK  [Japan IT Week Spring],도쿄 빅사이트,일본,도쿄,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,
2023,2023-04-05,2023-04-06,매년,2023 캐나다 토론토 유제품 전시회 [CDX],Stratford Rotary Complex,캐나다,토론토,2,"식품&음료, 농수산&임업",0,0,0,0,0,0,토론토무역관
2023,2023-04-05,2023-04-06,,2023 미국 아나하임 설비산업 전시회,Anaheim Convention Center,미국,덴버,1,기계&장비,0,0,0,0,0,0,로스앤젤레스무역관
2023,2023-04-04,2023-04-07,매년,2023 러시아 모스크바 금속가공산업 전시회 [METALLOOBRABOTKA],Expocenter,러시아,모스크바,1,기계&장비,0,0,0,0,0,0,모스크바무역관
2023,2023-04-04,2023-04-06,매년,2023 러시아 모스크바 식재료 전시회  [Ingredients Russia],Crocus Expo Exhibition Center,러시아,모스크바,1,식품&음료,0,0,0,0,0,0,모스크바무역관
2023,2023-04-04,2023-04-06,매년,2023 프랑스 파리 사무기구 전시회,Paris Porte de Versaille,프랑스,파리,1,생활용품&가구,0,0,0,0,0,0,파리무역관
2023,2023-04-04,2023-04-06,매년,2023 러시아 모스크바 식재료 전시회 [Ingredients Russia],Crocus Expo Exhibition Center,러시아,모스크바,1,식품&음료,0,0,0,0,0,0,모스크바무역관
2023,2023-04-03,2023-04-05,,2023 미국 메릴랜드 해양항공우주 전시회 [2023 SAS],Gaylord National Resort &amp; Convention Center,미국,메릴랜드,3,"항공&우주, 정보통신기술(IT)&S/W, 방위산업",0,0,400,30,15000,0,워싱톤무역관
2023,2023-04-02,2023-04-05,매년,2023 이탈리아 베로나 포도 및 올리브 가공기술 전시회 [Enolitech],"베로나, Fiera di Verona",이탈리아,베로나,2,"식품&음료, 기계&장비",0,0,0,0,0,0,밀라노무역관
2023,2023-04-02,2023-04-05,매년,2023 이탈리아 베로나 와인 전시회 [Vinitaly],"베로나, Fiera di Verona",이탈리아,베로나,2,"식품&음료, 기계&장비",0,0,0,0,0,0,밀라노무역관
2023,2023-04-02,2023-04-05,매년,"2023 이탈리아 베로나 올리브오일, 식품, 수제맥주 전시회 [Sol&amp;Agrifood]","베로나, Fiera di Verona",이탈리아,베로나,1,식품&음료,0,0,0,0,0,0,밀라노무역관
2023,2023-04-02,2023-04-04,,2023 크리에이티베이션 전시회,Orange County Convention Center,미국,올랜도,1,문구&선물,0,0,0,0,0,0,로스앤젤레스무역관
2023,2023-04-01,2023-04-30,격년,2023 덴마크 코펜하겐 치과의사 전시회 [Dental days],Bella Center,덴마크,코펜하겐,2,"의료&제약, 기계&장비",0,0,8,100,5001,0,코펜하겐무역관
2023,2023-04-01,2023-04-30,매년,2023 말레이시아 국제 보석 박람회 [MIJF],Kuala Lumpur Convention Centre (KLCC),말레이시아,,1,쥬얼리,0,0,0,0,0,0,쿠알라룸푸르무역관
2023,2023-04-01,2023-04-30,매년,2023 영국 카디프 화초 전시회 [RHS],Olympia Conference and Exhibition Centre,영국,카디프,2,"농수산&임업, 건축&기자재",0,0,0,0,0,0,런던무역관
2023,2023-04-01,2023-04-30,매년,2023 스위스 제네바 명품시계 전시회 [SIHH],Palexpo-Geneve,스위스,,1,쥬얼리,0,0,0,0,0,0,취리히무역관
2023,2023-04-01,2023-04-30,매년,2023 파라과이 아순시온 국제 창업투자 프랜차이즈전시회 [FIFPY],Centro de Convenciones Mariscal Lopez,파라과이,아순시온,1,금융&비즈니스서비스,0,0,0,0,0,0,아순시온무역관
